id,Date,number of bedrooms,number of bathrooms,living area,lot area,number of floors,waterfront present,number of views,condition of the house,Price
6762821462,42545,2,1,1060,3036,1.5,0,0,4,435000
6762821853,42545,3,2.5,2320,2267,3,0,0,3,425000
6762822196,42545,4,2.25,2100,9984,1,0,0,4,418800
6762822463,42545,3,1.5,1250,7700,1,0,0,5,410000
6762822545,42545,2,2.5,1590,1845,2,0,0,3,409900
6762822753,42545,4,2.25,2000,3672,2,0,0,5,402000
6762822821,42545,3,2.5,2180,7508,1,0,0,4,400000
6762823111,42545,2,2.25,1350,14258,2,0,0,3,395000
6762823256,42545,4,2.5,2340,8548,2,0,0,3,390000
6762823445,42545,4,2.25,2050,9583,2,0,2,3,386000
6762823565,42545,3,1.75,1500,13430,1,0,0,3,383000
6762823605,42545,2,1,900,2910,1,0,0,5,381500
6762823975,42545,3,2.25,1400,11400,2,0,0,3,374500
6762824240,42545,3,2,1410,9600,1,0,0,4,365500
6762824336,42545,3,2.5,1800,2790,2,0,0,3,364000
6762824616,42545,4,2,2020,48693,1.5,0,0,3,356000
6762824802,42545,4,1,1530,8890,1,0,0,3,352000
6762825046,42545,3,1,1010,8184,1,0,0,4,349000
6762825106,42545,2,1.75,1610,6300,1,0,0,3,346500
6762825107,42545,3,1,1150,11802,1,0,0,4,346500
6762825766,42545,6,2.25,3040,28535,1,0,0,3,330000
6762825927,42545,3,2.5,1730,3600,2,0,0,3,328423
6762826257,42545,4,2.5,2000,10051,2,0,0,3,320000
6762826476,42545,4,2,1780,5336,1.5,0,0,5,315000
6762826690,42545,2,1,870,5400,1,0,0,3,310000
6762826788,42545,3,2.5,1860,3730,2,0,0,3,309620
6762826814,42545,3,1,1640,18144,1.5,0,0,3,308000
6762826898,42545,6,2,1900,8240,1,0,0,2,305000
6762827201,42545,3,2.5,1870,7942,2,0,0,3,299950
6762827202,42545,3,1.75,1790,7650,1,0,3,3,299950
6762827222,42545,3,1,1110,8593,1,0,0,3,299900
6762827671,42545,3,2.5,1150,887,3,0,0,3,288000
6762827729,42545,2,1,780,3475,1,0,0,4,286000
6762827766,42545,3,2,1460,6377,1,0,0,3,285000
6762827861,42545,3,1,890,8400,1,0,0,4,283000
6762827934,42545,3,1.75,1230,8250,1,0,0,3,280000
6762827935,42545,7,2.5,1940,5458,2,0,0,3,280000
6762828132,42545,3,1,1270,7566,1,0,0,4,276900
6762828142,42545,4,2.25,2460,11250,1,0,0,4,276000
6762828178,42545,2,1,770,4840,1,0,0,4,275000
6762828391,42545,3,2.5,1670,8364,1,0,0,4,270000
6762828392,42545,2,1,2060,8398,1,0,0,3,270000
6762828599,42545,3,1.5,1150,8450,1,0,0,4,265950
6762828802,42545,2,1,1120,5650,1,0,0,3,260000
6762828803,42545,3,1.5,1580,8184,1,0,0,3,260000
6762828804,42545,5,2.5,2025,7760,2,0,0,3,260000
6762828995,42545,3,2.5,1720,3676,2,0,0,3,255950
6762829352,42545,4,2.25,1830,6136,2,0,0,3,249000
6762829430,42545,3,2.5,1620,7686,2,0,0,3,246500
6762829448,42545,3,2.25,1640,8400,1,0,0,3,245700
6762829464,42545,3,2,1410,5760,1,0,0,3,245000
6762829627,42545,3,2.25,1481,2820,2,0,0,3,240000
6762829805,42545,4,2,1570,9415,2,0,0,4,235000
6762829903,42545,3,1,1250,6180,1.5,0,0,3,233000
6762830686,42545,3,1,1050,8498,1,0,0,3,205000
6762830687,42545,3,1,1230,8750,1,0,0,3,205000
6762830790,42545,3,1,1150,4800,1.5,0,0,4,200000
6762830791,42545,3,2,1190,6833,1,0,0,3,200000
6762830897,42545,3,1,1320,9000,1,0,0,3,196500
6762830983,42545,1,0.75,930,29258,1,0,0,3,190000
6762831412,42545,3,1,1090,3264,1,0,0,4,152000
6762831427,42545,2,1,890,8100,1,0,0,3,150000
6762810229,42546,5,3,4480,5000,2.5,0,0,5,1990000
6762810630,42546,4,2.25,3250,16684,2,0,0,3,1410000
6762810667,42546,4,3,4040,20001,1,0,0,3,1390000
6762810668,42546,3,3,2480,5500,2,0,3,3,1390000
6762810739,42546,4,3.5,3190,5040,2,0,3,3,1340000
6762810893,42546,3,3,3760,8500,2.5,0,3,4,1250000
6762811111,42546,3,2.5,2490,4000,2,0,0,5,1150000
6762811270,42546,4,3.5,3990,5267,2,0,0,3,1080000
6762811344,42546,4,3.5,3450,7832,2,0,0,3,1050000
6762811419,42546,4,3.5,3320,19850,1,0,2,4,1030000
6762811649,42546,4,3.75,3460,6738,2,0,0,3,971971
6762811838,42546,3,1.75,2450,2691,2,0,0,3,937000
6762812003,42546,4,3.5,4040,50479,2,0,0,3,910000
6762812061,42546,4,3.5,3370,5000,2,0,2,3,900000
6762812232,42546,4,2.75,4230,31747,2,0,0,4,879000
6762812702,42546,4,2.5,3230,12100,1,0,0,3,827000
6762812705,42546,4,2.5,3060,7140,2,0,0,3,826000
6762812819,42546,3,2,2270,11989,1,0,0,4,815000
6762812820,42546,4,2.75,2620,4743,1,0,2,4,815000
6762812923,42546,3,2.75,2600,5875,1.5,0,2,5,805000
6762812974,42546,3,1.75,2080,75794,1,0,0,3,800000
6762812975,42546,4,2.5,2990,16809,2,0,0,3,800000
6762813192,42546,4,3.25,3060,3898,2,0,0,3,782900
6762813287,42546,3,2.75,2850,14800,1,0,0,4,775000
6762813346,42546,4,2.5,2660,10800,1,0,0,3,772650
6762813482,42546,3,2.5,1980,13964,1,0,0,5,760000
6762813554,42546,4,2.75,2880,4000,1.5,0,0,3,755000
6762813611,42546,4,2.75,1750,5080,1.5,0,0,3,750000
6762813993,42546,6,3,3110,5000,1.5,0,0,5,725000
6762814228,42546,3,3.25,3740,136915,2.5,0,0,3,710000
6762814491,42546,3,2.75,2590,12063,2,0,0,3,695000
6762814548,42546,5,3.5,2720,7598,2,0,0,3,690000
6762814785,42546,4,2.5,2770,10274,2,0,0,3,675750
6762814899,42546,3,1.5,1490,4400,1.5,0,0,4,670000
6762814930,42546,4,2.5,2670,11877,2,0,0,3,669950
6762814936,42546,2,1.75,1950,10766,1,0,3,4,669000
6762814952,42546,3,1.75,3320,478288,1.5,0,3,4,667000
6762815023,42546,3,2.5,2480,37843,1.5,1,3,4,663000
6762815024,42546,3,2,1480,3876,1,0,0,5,663000
6762815060,42546,3,1,1210,9622,1,0,1,3,660000
6762815535,42546,3,2,1660,3729,1,0,0,5,638000
6762815738,42546,3,1.75,2430,5000,2,0,0,4,626000
6762815892,42546,6,3.5,3600,6875,2,0,0,3,620000
6762815893,42546,3,2,2460,41343,1,0,0,4,620000
6762816295,42546,3,2.5,3240,8016,2,0,0,3,600000
6762816791,42546,4,1.75,1720,6975,1,0,0,3,580000
6762816932,42546,5,3,3690,49709,1,0,2,3,575000
6762817149,42546,4,1.75,2110,265716,1,0,0,4,568000
6762817267,42546,4,1.75,2085,174240,1,0,0,3,563500
6762817329,42546,4,2.5,2480,16360,1,0,0,5,560000
6762817457,42546,5,3,3640,6930,2,0,0,3,555000
6762817590,42546,4,2.5,2150,27540,2,0,0,3,550000
6762818073,42546,3,3,2410,209088,2,0,2,3,537000
6762818256,42546,3,2,2330,26571,2.5,0,0,3,530000
6762818425,42546,4,2.75,3030,6625,2,0,0,3,525000
6762818664,42546,3,3.5,1590,1102,3,0,0,3,518500
6762819355,42546,3,1.75,1440,11787,1,0,0,3,495000
6762819918,42546,3,1.75,1520,11085,1,0,0,3,475580
6762820101,42546,2,1.75,1240,6417,1,0,0,5,471000
6762820444,42546,3,2.5,1730,8490,1,0,0,3,460000
6762820445,42546,4,2.5,2550,19017,1,0,0,4,460000
6762820753,42546,5,2.75,2830,8925,1.5,0,0,3,451000
6762820790,42546,3,1.5,1530,23660,1,0,0,3,450000
6762820791,42546,2,1.75,840,3340,1,0,0,3,450000
6762821036,42546,2,1.5,1370,1221,2,0,0,3,446000
6762821228,42546,4,1.5,1770,4670,2,0,0,3,440000
6762821229,42546,4,2.5,2160,7826,1,0,0,4,440000
6762821230,42546,3,1.5,2120,6290,1,0,0,4,440000
6762821231,42546,4,2.5,2250,7526,2,0,0,3,440000
6762821463,42546,4,2.75,2110,8751,1,0,0,3,435000
6762821732,42546,3,2.5,2370,5353,2,0,0,3,429900
6762821999,42546,4,2,2100,4857,2,0,0,3,424000
6762822067,42546,3,1.75,1444,249126,1.5,0,0,3,420000
6762822287,42546,3,1,1170,6700,1,0,0,3,415000
6762822386,42546,3,2.5,2490,4540,2.5,0,0,3,414000
6762822642,42546,4,2.5,2220,4652,2,0,0,3,405000
6762822754,42546,2,1,620,2475,1,0,0,5,402000
6762822991,42546,4,3,3060,5000,2,0,0,3,399000
6762823257,42546,3,3.25,1370,913,2,0,0,3,390000
6762823476,42546,4,2.5,3200,22651,1,0,0,5,385000
6762824060,42546,3,1.5,2380,14500,1,0,0,4,370000
6762824255,42546,5,2,2280,19000,1.5,0,0,3,365000
6762824534,42546,5,1.75,1940,6654,1.5,0,0,4,359000
6762824562,42546,3,1.5,2450,12497,1,0,0,4,358000
6762824592,42546,3,1.5,1400,8840,1,0,0,4,357250
6762824721,42546,4,2.75,2530,7350,1,0,0,5,354950
6762824730,42546,4,2.5,2580,5476,2,0,0,3,354000
6762824855,42546,3,2.25,1780,16290,2,0,0,4,350000
6762825451,42546,2,1,950,7954,1,0,0,4,339000
6762825660,42546,3,2.5,1769,7324,2,0,0,3,334888
6762825743,42546,4,3,1930,3031,1,0,0,3,330675
6762825873,42546,3,1,1750,7800,1,0,0,4,329950
6762826258,42546,2,1,950,5316,1,0,2,3,320000
6762826259,42546,3,2,1550,34175,1.5,0,0,3,320000
6762826477,42546,4,2.5,1940,10200,1,0,0,4,315000
6762826691,42546,4,2.5,2430,5499,2,0,0,3,310000
6762827029,42546,4,1.75,1530,17664,1.5,0,0,3,302000
6762827083,42546,3,2.25,1780,10395,1,0,0,3,300000
6762827535,42546,2,1,930,7740,1,0,0,3,290000
6762827636,42546,4,2.25,2260,7200,2,0,0,4,289659
6762827767,42546,2,1,1010,7200,1,0,0,3,285000
6762827905,42546,4,2.25,2070,7350,2,0,0,4,280927
6762828038,42546,3,1.75,1580,6620,1,0,0,3,279900
6762828393,42546,4,2.25,2600,9900,1,0,0,3,270000
6762828394,42546,2,1,1780,81021,1,0,3,4,270000
6762828534,42546,3,2.5,1650,6684,2,0,0,3,268000
6762828570,42546,3,1.5,1090,8160,1,0,0,3,267000
6762829094,42546,3,2,1470,20000,1,0,0,4,254600
6762829101,42546,5,2,2080,16117,1,0,0,5,254000
6762829114,42546,3,1,1640,12384,1,0,0,4,253500
6762829135,42546,4,1,1230,7410,1.5,0,0,3,252750
6762829138,42546,3,2,1900,8002,1,0,0,3,252500
6762829335,42546,3,2.5,1630,7700,1,0,0,3,249900
6762829562,42546,3,1,1140,27760,1,0,0,4,243800
6762829628,42546,4,1,1200,2171,1.5,0,0,3,240000
6762829784,42546,4,2,1330,5926,1,0,0,4,235867
6762829806,42546,5,2.5,2500,9583,1,0,0,3,235000
6762829956,42546,3,1,1060,9946,1,0,0,4,230000
6762830115,42546,2,1.75,1590,11276,1,0,0,4,225500
6762830135,42546,3,2,1700,11475,1,0,0,5,225000
6762830210,42546,4,1.5,1600,9289,1,0,0,4,224000
6762830211,42546,3,1.75,1500,11968,1,0,0,3,224000
6762830271,42546,3,1.5,1660,15600,2,0,0,3,220000
6762830337,42546,3,1,1090,6710,1.5,0,0,5,219500
6762830392,42546,2,1.75,1390,4482,1,0,0,4,216500
6762830547,42546,2,1,720,8040,1,0,0,3,210000
6762830756,42546,2,1,920,7569,1,0,0,4,202000
6762830775,42546,3,1.75,1260,9346,1,0,0,4,200500
6762831171,42546,3,1.5,1220,6000,1,0,0,3,177500
6762831315,42546,3,1.75,1570,15330,1,0,0,3,164950
6762831428,42546,3,1,1310,9612,1,0,0,3,150000
6762810303,42547,4,4.5,6640,53330,2,0,0,3,1820000
6762810434,42547,4,3,3900,9750,1,0,4,5,1620000
6762811003,42547,5,2.75,3650,13297,2,0,0,5,1200000
6762811345,42547,4,4.25,4390,13833,2,0,3,3,1050000
6762811439,42547,3,2.25,1670,4800,1.5,0,3,3,1020000
6762811592,42547,4,2.75,3610,8580,2,0,0,3,982000
6762813555,42547,5,2.5,3260,24300,1.5,0,1,4,755000
6762813612,42547,4,2.25,3190,11597,2,0,0,3,750000
6762813828,42547,3,3,2630,4896,2,0,0,3,738000
6762813851,42547,4,3,2370,3672,1.5,0,0,5,735000
6762813852,42547,3,2.25,1490,1212,2,0,0,3,735000
6762813994,42547,3,2.5,3580,54450,1.5,0,0,3,725000
6762814120,42547,3,1.5,1200,6240,1,0,0,3,718500
6762814229,42547,2,1.5,1640,4080,1.5,0,0,5,710000
6762814230,42547,3,2.5,2440,4153,2,0,0,3,710000
6762814356,42547,3,2.5,1660,1545,2,0,2,3,700000
6762814610,42547,4,2.75,3190,10970,2,0,0,3,687500
6762814876,42547,3,2.25,2400,5300,1.5,0,0,4,672500
6762814975,42547,2,1,1110,3200,1,0,0,3,665000
6762814976,42547,3,2.5,2610,35000,2,0,0,3,665000
6762815034,42547,5,2.5,2500,7200,1,0,0,4,661500
6762815203,42547,4,2.5,2540,38677,2,0,0,3,652500
6762815452,42547,4,2.5,2770,63118,2,0,0,3,641000
6762816256,42547,4,1.75,2420,37800,1,0,0,4,602000
6762816610,42547,3,3.25,2310,3075,2,0,0,3,589500
6762817303,42547,3,1.75,1960,6380,1,0,0,4,561500
6762817330,42547,4,2.5,2710,6583,2,0,0,3,560000
6762817591,42547,4,3.5,4150,16197,2,0,0,3,550000
6762818257,42547,4,1.75,2860,48351,1,0,0,3,530000
6762818355,42547,2,0.75,840,40642,1,1,4,4,528000
6762818555,42547,5,1.75,1890,5000,1.5,0,0,3,523460
6762818703,42547,1,1.25,1100,638,3,0,0,3,516500
6762819028,42547,2,1.5,1200,1687,3,0,0,3,504200
6762819090,42547,2,1.5,1520,8040,1,0,0,5,500000
6762819091,42547,4,1,1440,7100,1.5,0,0,3,500000
6762819476,42547,3,2.5,2230,5348,2,0,0,3,490000
6762819717,42547,4,2.75,2790,5527,2,0,0,3,483453
6762819773,42547,2,1,1500,3420,1,0,0,3,480000
6762820183,42547,4,2.5,2990,8913,2,0,0,4,469900
6762820281,42547,4,2.5,3060,6000,2,0,0,3,465000
6762820357,42547,4,2.25,2020,8424,1,0,0,4,464900
6762820446,42547,4,2.5,2110,35091,1,0,0,4,460000
6762820528,42547,4,3,2530,10000,2,0,0,3,459000
6762820700,42547,4,2.75,2300,37533,1,0,3,5,453000
6762821011,42547,2,1,1320,8380,1,0,0,3,447000
6762821650,42547,2,1,1050,2570,1,0,0,5,430000
6762821803,42547,3,2.5,2432,9391,2,0,2,3,427000
6762821854,42547,3,1,1520,213444,1.5,0,3,5,425000
6762822230,42547,4,2.25,2300,7700,1,0,0,3,417000
6762822288,42547,3,1.75,2410,8944,1,0,0,4,415000
6762822289,42547,3,2.5,1060,1536,2,0,0,3,415000
6762822290,42547,3,2.75,2600,64626,1.5,0,0,3,415000
6762822464,42547,3,2,1400,45738,2,0,0,4,410000
6762822465,42547,3,1,2710,19000,2,0,3,4,410000
6762822944,42547,3,2.5,2570,10431,2,0,0,3,399950
6762823060,42547,5,1,1170,6757,1,0,0,4,397000
6762823182,42547,4,2.5,3000,9793,2,0,0,3,394000
6762824645,42547,4,2.5,1890,7867,2,0,0,3,355000
6762824646,42547,2,2.25,1330,10838,2,0,0,3,355000
6762824647,42547,3,1.75,2040,22693,1,0,0,4,355000
6762824856,42547,5,1.75,2330,14322,1,0,0,4,350000
6762825276,42547,3,1.75,1780,10409,1,0,0,3,342000
6762825767,42547,4,1.75,2440,7350,1,0,0,3,330000
6762825955,42547,5,2.75,2400,8050,2,0,0,3,327000
6762826260,42547,4,2.5,2570,4865,2,0,0,3,320000
6762826478,42547,6,4,3120,4240,2,0,2,4,315000
6762827084,42547,3,1.5,1590,8911,1,0,0,3,300000
6762827361,42547,1,1,700,2500,1,0,0,4,295000
6762827663,42547,4,2,1350,942,3,0,0,3,288790
6762827768,42547,2,1,910,8155,1,0,0,4,285000
6762827936,42547,1,1,690,1950,1,0,0,3,280000
6762828052,42547,3,2.5,1630,7950,1,0,0,3,279000
6762828155,42547,2,1,720,11400,1,0,0,5,275500
6762828805,42547,2,1,700,4800,1,0,0,3,260000
6762828902,42547,3,1.75,1650,12349,1,0,0,3,259500
6762828948,42547,3,2.25,1715,6819,2,0,0,3,257500
6762829014,42547,3,2.5,1720,6194,2,0,0,3,255000
6762829424,42547,3,3,1670,4440,1,0,0,3,246950
6762829807,42547,3,1.75,1400,6300,1,0,0,3,235000
6762829808,42547,3,1.75,1950,8712,1,0,0,3,235000
6762829809,42547,1,1.5,1170,1456,2,0,0,3,235000
6762829886,42547,4,1,1390,18000,1,0,0,3,234000
6762829957,42547,3,1.75,1010,9600,1,0,0,5,230000
6762830045,42547,2,1.75,1110,1773,2,0,0,3,229800
6762830253,42547,3,1,910,8789,1,0,0,3,221000
6762830410,42547,2,1.75,1220,15600,1,0,0,3,215500
6762830496,42547,2,1,940,5040,1,0,0,3,212700
6762830602,42547,3,1,970,9583,1,0,0,4,209950
6762830913,42547,2,1,1020,8100,1,0,0,3,195000
6762830972,42547,2,1,900,3400,1,0,0,5,191000
6762831245,42547,2,1,810,8424,1,0,0,4,170000
6762831477,42547,3,1,1060,7473,1,0,0,3,140000
6762810451,42548,3,4.25,2820,7200,2,0,0,4,1600000
6762811271,42548,4,4.25,3500,8750,1,0,4,5,1080000
6762814439,42548,4,2.5,2190,11500,1,0,0,4,699900
6762815243,42548,2,1,1050,2542,1,0,0,3,650000
6762816442,42548,4,2.5,3130,40918,2,0,0,3,598000
6762816680,42548,5,2.5,2670,16777,1.5,0,0,4,585000
6762819944,42548,3,2.5,1700,9100,1,0,0,3,475000
6762820122,42548,3,1.5,1500,5000,1.5,0,0,4,470000
6762825435,42548,3,1,1200,9087,1,0,0,5,339900
6762826583,42548,3,1.75,1700,1716,1,0,0,3,314500
6762827085,42548,4,1,1370,8499,1,0,0,3,300000
6762829887,42548,3,1,1040,8128,1,0,0,3,234000
6762829958,42548,2,1.75,1910,3376,2,0,0,3,230000
6762812620,42549,3,2.25,2120,54014,2,0,0,4,835000
6762818258,42549,2,1,840,3400,1,0,2,4,530000
6762822755,42549,4,2.75,2950,15540,1,0,0,4,402000
6762823061,42549,3,3.5,1360,1275,2,0,0,3,397000
6762825147,42549,3,2,1610,15005,1,0,0,4,345000
6762826011,42549,5,2.75,2130,6222,1,0,0,3,325000
6762828617,42549,3,1,1800,7650,1,0,0,5,265000
6762810211,42550,4,3.75,4350,7965,2,0,0,3,2070000
6762810252,42550,5,4.25,4830,8050,2.5,0,2,4,1930000
6762810354,42550,5,3.5,5000,26540,2,0,3,3,1730000
6762810532,42550,5,3.25,4390,11250,2,0,0,3,1510000
6762810783,42550,4,2.5,2680,12215,1,1,4,3,1310000
6762810947,42550,3,1.75,2200,14630,1.5,0,1,3,1230000
6762811004,42550,4,2,2120,3360,2,0,0,3,1200000
6762811076,42550,3,3,3790,5001,2,0,0,3,1170000
6762811213,42550,4,2.75,3330,9143,2,0,0,4,1100000
6762811647,42550,4,1.75,2010,6300,1,0,2,5,972000
6762811695,42550,4,3.25,3530,8589,2,0,0,3,963000
6762811753,42550,4,2.5,3670,7680,2.5,0,0,3,950000
6762811843,42550,2,2.5,1780,2067,2,0,0,5,935000
6762812117,42550,5,2.75,2520,16100,1,0,3,4,896000
6762812206,42550,4,2.5,3560,5265,3,0,0,3,882566
6762812210,42550,4,2.75,3220,4392,1.5,0,0,4,880000
6762812250,42550,4,1.5,1800,3245,1.5,0,0,4,875000
6762812464,42550,3,2.5,2650,2387,2,0,0,3,850000
6762813216,42550,4,2.5,3500,7048,2,0,0,3,780000
6762813418,42550,5,3,2870,5700,1,0,0,3,765000
6762813483,42550,4,2.5,3300,165528,2,0,0,3,760000
6762814934,42550,4,2.25,2500,4046,1.5,0,0,4,669500
6762815568,42550,3,2.5,3350,4007,2,0,0,3,635000
6762817059,42550,3,2,1890,29185,1,0,0,3,570000
6762817331,42550,3,2.25,2070,15002,1.5,0,0,3,560000
6762817592,42550,3,2.25,1720,9600,1,0,0,4,550000
6762817593,42550,4,1.5,2750,128502,1,0,0,2,550000
6762817889,42550,3,2.5,1460,1613,2,0,0,3,544000
6762818124,42550,3,1,1580,6300,1,0,0,3,535000
6762818259,42550,4,2.25,1980,15086,2,0,0,3,530000
6762818729,42550,3,2.5,2600,4506,2,0,0,3,515000
6762819092,42550,4,3,3720,15048,3,0,0,3,500000
6762819431,42550,4,1.75,2120,9786,1,0,0,3,492650
6762819447,42550,3,2.25,2090,10733,1,0,0,3,491950
6762819449,42550,3,2.25,1470,4322,2,0,0,3,491500
6762819477,42550,4,3,2330,3497,2,0,0,3,490000
6762819774,42550,4,3,2440,9664,2,0,0,3,480000
6762820419,42550,3,1.75,3600,8666,2,0,0,4,461000
6762820572,42550,3,2.5,1220,1330,2,0,0,3,457000
6762820973,42550,4,2.5,2960,6031,2,0,0,3,449000
6762821045,42550,4,2.25,2070,39446,1,0,0,3,445800
6762821192,42550,2,1.5,1190,3400,1,0,0,3,441000
6762821338,42550,3,2.5,3180,7904,1,0,0,3,439000
6762821421,42550,4,2.5,2290,11173,2,0,0,4,436500
6762821464,42550,4,2,1880,3840,1,0,0,3,435000
6762821788,42550,2,2,1090,934,3,0,0,3,427500
6762822177,42550,2,1.75,1510,4980,1,0,0,3,419000
6762822466,42550,1,1.5,1010,5750,1,0,0,3,410000
6762822565,42550,5,3.25,2820,6589,1.5,0,0,3,408000
6762822597,42550,2,1,870,5750,1,0,0,4,406500
6762823044,42550,4,2.5,2570,7859,2,0,0,3,397500
6762823477,42550,3,1.75,1300,7030,1,0,0,3,385000
6762823558,42550,4,2.5,2700,6998,2,0,0,3,383962
6762824061,42550,3,1,1320,7341,1,0,0,3,370000
6762824528,42550,4,2.75,2140,10316,2,0,0,3,359500
6762824648,42550,3,2.25,1370,1524,3,0,0,3,355000
6762825036,42550,3,1,960,8855,1,0,0,4,349810
6762825148,42550,2,1,970,5750,1,0,0,4,345000
6762825149,42550,4,2.5,2280,5000,2,0,0,3,345000
6762825504,42550,4,2.5,2230,5970,2,0,0,4,337000
6762825768,42550,4,2.5,2340,11784,2,0,0,3,330000
6762825947,42550,3,2.25,2310,7200,2,0,0,3,327500
6762826815,42550,3,1,1010,8800,1,0,0,4,308000
6762827086,42550,2,1,960,8153,1,0,0,3,300000
6762827619,42550,3,2.5,1760,8584,1.5,0,0,5,289950
6762827769,42550,4,2.25,1830,8734,2,0,0,4,285000
6762828618,42550,2,2,1860,10856,1,0,0,3,265000
6762828731,42550,4,2,1360,60548,1,0,0,3,263400
6762828735,42550,3,1.75,1410,8100,2,0,0,3,263000
6762829015,42550,2,1,1320,9967,1,0,0,3,255000
6762829211,42550,3,2,1440,5000,1,0,0,3,250000
6762829386,42550,3,1,950,9400,1,0,0,4,248000
6762829465,42550,3,2.75,1300,14197,1,0,0,3,245000
6762829571,42550,2,1.5,1068,1758,2,0,0,3,243000
6762829810,42550,2,1,900,28800,1,0,0,1,235000
6762831246,42550,2,1,1200,24792,2,0,0,2,170000
6762831589,42550,2,1,930,7623,1,0,0,2,100000
6762810033,42551,5,5.5,7050,42840,1,0,2,4,3800000
6762810147,42551,3,2.25,3530,17450,1,1,3,3,2370000
6762810156,42551,4,4.75,3970,9778,2,0,2,4,2300000
6762810369,42551,4,2.75,3770,10900,2,0,2,5,1700000
6762810427,42551,3,3.25,3140,5445,2,0,3,4,1640000
6762810488,42551,4,2.75,2970,12750,1.5,0,1,4,1570000
6762810706,42551,4,3.5,4270,5800,2,0,3,5,1360000
6762810800,42551,6,2.75,2630,5432,2,0,0,5,1300000
6762811005,42551,4,3.5,3400,3850,2.5,0,0,3,1200000
6762811112,42551,4,2.5,3340,10422,2,0,0,3,1150000
6762811192,42551,5,3.25,3350,4000,2,0,0,4,1110000
6762811272,42551,3,2.75,3890,7216,2,0,1,3,1080000
6762811317,42551,4,2.5,4570,16015,2,0,2,3,1060000
6762811440,42551,4,3.5,3770,8501,2,0,0,3,1020000
6762811459,42551,3,1,1640,12855,1.5,0,0,5,1010000
6762811727,42551,4,1.75,2130,5080,1.5,0,0,3,955500
6762811735,42551,4,1.5,2550,5055,2,0,0,4,952500
6762811900,42551,5,5.5,5190,12637,2,0,2,3,925000
6762811942,42551,4,3.5,4080,10666,2,0,0,3,920000
6762812251,42551,5,3.5,3840,8279,2,0,0,3,875000
6762812465,42551,4,3.25,4350,112750,1,0,0,3,850000
6762812715,42551,4,2.75,3990,6637,2,0,0,3,825000
6762812778,42551,3,2.25,2880,9750,2,0,0,3,820000
6762812906,42551,4,2.25,2500,8866,2,0,0,4,808000
6762812976,42551,3,3.5,3830,221284,2,0,0,3,800000
6762813809,42551,5,2.5,3290,5029,2,0,0,3,739900
6762813910,42551,2,2.25,2130,4920,1.5,0,4,4,730000
6762813947,42551,4,2.5,2840,12866,1,0,0,4,729032
6762813995,42551,3,1.75,1860,6000,2,0,2,4,725000
6762814210,42551,3,2.5,2375,4094,2,0,0,3,712000
6762814492,42551,3,2.5,2620,51354,2,0,0,3,695000
6762814493,42551,3,2,2500,4080,1.5,0,0,5,695000
6762814532,42551,4,2.5,2600,7200,2,0,0,3,691500
6762815061,42551,3,2,2570,28500,1,0,0,3,660000
6762815244,42551,4,2.5,3350,46748,2,0,0,3,650000
6762815474,42551,2,2.25,1540,965,3,0,0,3,640000
6762815706,42551,3,2.5,2390,1984,2,0,0,3,629800
6762815894,42551,4,3,2130,6325,1,0,0,5,620000
6762815979,42551,4,1.75,1700,5846,1,0,0,3,616000
6762816296,42551,2,2.5,2510,14878,2,0,0,3,600000
6762816297,42551,5,2.25,2980,7781,1,0,0,3,600000
6762816298,42551,2,1,910,2002,1.5,0,0,3,600000
6762816469,42551,4,2.5,1820,20011,2,0,0,3,595000
6762816553,42551,3,2,1410,6413,1,0,0,4,590000
6762816771,42551,4,1,1630,2566,1.5,0,0,3,581000
6762816792,42551,3,2.5,2200,11000,2,0,2,3,580000
6762817060,42551,4,2.5,2590,8483,2,0,0,3,570000
6762817274,42551,4,1,1410,3376,1.5,0,0,5,563000
6762817780,42551,4,2.5,2440,11005,2,0,0,3,548000
6762817830,42551,3,2.5,1530,3210,1.5,0,0,5,545000
6762817952,42551,3,1.75,2050,9580,1,0,0,3,540000
6762817953,42551,4,2.5,2180,10140,1,0,0,4,540000
6762818125,42551,4,1.75,1420,5000,1.5,0,0,4,535000
6762818260,42551,3,2.5,3660,39478,2,0,2,4,530000
6762818426,42551,2,2.5,1160,1458,2,0,0,3,525000
6762818730,42551,3,2.5,2010,7200,2,0,0,3,515000
6762818731,42551,2,1,1050,5000,1,0,0,5,515000
6762818856,42551,3,1.75,1750,7020,2,0,0,3,510000
6762818951,42551,3,1.75,1990,9594,1,0,0,3,507500
6762818989,42551,4,2.75,2200,9778,1,0,0,4,505000
6762819051,42551,3,2.25,1600,45613,2,0,0,4,502000
6762819093,42551,2,1,950,4500,1,0,2,3,500000
6762819094,42551,5,3.25,3130,12087,2,0,0,3,500000
6762819223,42551,4,2.75,2910,6334,2,0,0,3,499990
6762819632,42551,3,2.25,2440,47916,2,0,0,3,485000
6762819633,42551,4,1.75,1430,4096,2,0,0,3,485000
6762819736,42551,3,2.25,1710,21485,2,0,0,3,482000
6762819876,42551,3,2.25,1640,3896,2,0,0,3,478000
6762819909,42551,4,3,2890,6885,1,0,0,3,476000
6762820447,42551,3,2.5,1450,1053,2,0,0,3,460000
6762820522,42551,2,1,1250,3825,1,0,0,3,459500
6762820728,42551,3,1.75,1110,9012,1,0,0,4,452000
6762820792,42551,3,1.75,1400,13775,1,0,0,3,450000
